Id;Classe;Nom;Element;CoutPA;PortMin;PortMax;Area;BaseDmg;CritDmg;LigneDeVue;iconId;EstPassif;DescEN
5029;SACRIEUR;Cage de sang;feu;4;1;2;monocible;121;152;oui;2104;non;Removes MP from the target and applies a penalty on healing received.
5030;SACRIEUR;Furie sanguinaire;feu;2;1;3;monocible;70;88;oui;887;non;Steals health from a target.
5031;SACRIEUR;Sang brûlant;feu;4;;;monocible;164;205;oui;898;non;Burns some of the caster's health to inflict heavy damage on nearby targets.
5032;SACRIEUR;Punition;feu;3;1;1;monocible;197;246;oui;900;non;The caster instantly achieves their maximum berserker potential while losing all HP above 20%. Then they deal high Fire damage.
5033;SACRIEUR;Pied rocheux;terre;3;1;3;monocible;91;114;oui;889;non;The Sacrier inflicts single-target damage and gains Armor. The Armor absorbs the next attacks received.
5034;SACRIEUR;Tempête spirituelle;air;3;2;4;zone;98;123;oui;5034;non;Opponents in the area of effect suffer damage, then all fighters around the targeted cell are pushed back.
5035;SACRIEUR;Démence;terre;2;1;1;monocible;83;104;oui;5035;non;The Sacrier rages, increasing their Lock, attracting enemies and inflicting damage.
5036;SACRIEUR;Fracasse;terre;4;1;1;monocible;121;152;oui;892;non;Inflicts single-target damage and creates an Armor whose power depends on the Sacrier's missing HP. The Armor absorbs the next attacks received. The damage inflicted is greater if the target has Armor.
5037;SACRIEUR;Colonnades;terre;5;0;2;zone;164;205;oui;2116;non;The Sacrier smashes the ground with incredible force, making stone columns sprout up around the target. They inflict damage and generate Armor for each enemy hit the Armor absorbs the next attacks received.
5038;SACRIEUR;Aversion;air;4;1;3;monocible;121;152;oui;2099;non;Inflicts single-target damage on an enemy. This damage is greater if the Sacrier is stabilized.
5039;SACRIEUR;Poing tatoué agrippant;terre;2;1;4;monocible;65;82;oui;5039;non;This spell moves the caster a few cells closer to their target.
5040;SACRIEUR;Assaut;air;1;1;1;monocible;60;76;oui;847;non;The caster switches places with their target, dealing some damage in the process.
5041;SACRIEUR;Projection;air;2;1;2;monocible;65;82;oui;883;non;The Sacrier uses their target to dash forward and jump to the other side.
5042;SACRIEUR;Fulgurance;air;3;1;1;zone;121;152;oui;2101;non;The Sacrier inflicts damage on their enemies in a large area of effect then reappears on the other side of the targeted area.
5043;SACRIEUR;Attirance;;2;2;7;;0;0;oui;844;non;Attracts a target towards the Sacrier from far away.
5044;SACRIEUR;Transposition;;1;1;1;;0;0;oui;888;non;The Sacrier switches places with an ally or enemy.
5045;SACRIEUR;Sacrifice;;3;1;2;;0;0;oui;878;non;With a gesture of self-sacrifice, the Sacrier takes blows on behalf of allies. Each time an ally suffers a spell that inflicts damage, the Sacrier suffers the damage, then switches places with the ally.
5047;SACRIEUR;Armure sanguine;;2;1;1;;0;0;oui;2117;non;The Sacrier creates, for themself or an ally, powerful Armor that absorbs damage up to a certain threshold. Also, for one turn, they increase Lock to keep enemies in close combat and stabilize them so they can't be moved.
5049;SACRIEUR;Traînée de sang;;;;;;0;0;oui;5101;oui;The Sacrier boosts their Lock and Dodge each time they inflict a flame return on themself. However, the flame returns are greater.
5050;SACRIEUR;Placidité;;;;;;0;0;oui;5050;oui;As long as the Sacrier hasn't used MP to move, they heal themself using movement spells.
5051;SACRIEUR;Sang tatoué;;;;;;0;0;oui;5051;oui;The Sacrier gains HP but loses Range, focusing on melee combat.
5052;SACRIEUR;Refus de la mort;;;;;;0;0;oui;845;oui;When the Sacrier is mortally wounded, they gain resistance and a large amount of Armor. However, they won't be able to go above 20% max HP for a full turn.
5053;SACRIEUR;Pacte de sang;;;;;;0;0;oui;877;oui;The Sacrier's max HP is reduced, but they gain Armor if they drop below 20% max HP and then if they go above 40% max HP afterward.
5054;SACRIEUR;Transcendance;;;;;;0;0;oui;5194;oui;In exchange for one WP, the Sacrier can greatly increase their Dodge or Lock using their punishments.
5192;SACRIEUR;Mobilité;;;;;;0;0;oui;5192;oui;The Sacrier can move their targets and themself more easily, but it costs their ability to keep opponents next to them.
5193;SACRIEUR;Libation;;;;;;0;0;oui;5193;oui;The Sacrier loses their natural WP regeneration. However, they gain it by inflicting Flame Returns on themself.
5194;SACRIEUR;Veines de Wakfu;;;;;monocible;1;0;oui;7208;oui;The Sacrier replaces the WP cost of their movement spells with an AP cost. If the Sacrier uses a spell to move an enemy, the enemy will suffer direct damage. However, if the Sacrier uses a spell to move themself, they suffer a flame return.
5195;SACRIEUR;Fracasseur;;;;;;0;0;oui;5195;oui;This passive gives the Sacrier more control over their HP. When the Sacrier inflicts damage on a target, they steal some if the target's % of HP is higher than the Sacrier's. If the Sacrier's % of HP is higher than their target's, the Sacrier inflicts a flame return on themself.
7211;SACRIEUR;Entaille;;1;1;6;monocible;10;0;oui;7211;non;The Sacrier inflicts part of their life as damage on an ally (or themself) to increase the damage inflicted next turn. Gash can be very powerful when combined with Sacrifice to move.
7212;SACRIEUR;Transfert sanguin;;1;1;1;;0;0;oui;7212;non;The Sacrier transfers some of their health to an ally and then switches places with them. If they target themself, some of their Armor is converted to healing.
7213;SACRIEUR;Circulation sanguine;;;;;;0;0;oui;7213;oui;The Sacrier's healing is significantly less reduced by resistance to healing, but the armor the Sacrier receives is reduced.
7214;SACRIEUR;Jeu dangereux;;;;;;0;0;oui;7214;oui;This passive makes it much easier for the Sacrier to get out of a sticky situation when their HP is very low. However, they are harder to heal when their current HP are high.
7215;SACRIEUR;Vision;;;;;;0;0;oui;7215;oui;This passive increases the range of the Sacrier's movement spells. In exchange, Armor gains are reduced by half if the Sacrier is not adjacent to another fighter.
7216;SACRIEUR;Armure brûlante;;;;;;0;0;oui;7216;oui;The Sacrier turns their flame returns into Armor. However, if they have Armor left when their turn starts, they suffer it as damage.
7217;SACRIEUR;Pacte de Wakfu;;;;;;0;0;oui;7207;oui;The Sacrier gains HP but suffers a flame return each time they use WP.
7218;SACRIEUR;Coeur de Sacrieur;;;;;;0;0;oui;7218;oui;Under the influence of Bold Punishment, the Sacrier's melee mastery and distance mastery are added together to increase their damage and versatility, in exchange for their range.
7219;SACRIEUR;Mal des transports;;;;;;0;0;oui;7219;oui;Targets moved by the Sacrier lose MP. If the Sacrier uses a spell to move themself, they also lose MP.
7220;SACRIEUR;Pilier;;;;;;0;0;oui;880;oui;Makes the Sacrier less mobile but grants HP regeneration capabilities and a resistance bonus when the Sacrier is adjacent to their enemies.
7224;SACRIEUR;Immolation;;;;;;0;0;oui;7224;oui;The Sacrier catches fire if they end their turn adjacent to an enemy. If no enemies are adjacent to the Sacrier when they start a turn, the Sacrier suffers a flame return equivalent to Flaming.
7830;SACRIEUR;Exécuteur;;;;;;0;0;oui;5054;oui;This passive increases the range of the Sacrier's movement spells. In exchange, healing received is reduced by half if the Sacrier is adjacent to another fighter.
912;SADIDA;Sadida Solitaire;;;;;;0;0;oui;912;oui;The Nettling spell, which allows Dolls to transform into a seed, no longer costs AP. However, the Sadida no longer regains WP when a Doll uses this spell.
913;SADIDA;Garde Feuille;;;;;;0;0;oui;913;oui;The Sadida's Trees give bonuses on Armor Received and Heals Received to nearby fighters to help keep them better protected.
914;SADIDA;Toxines;;3;1;1;;0;0;oui;4308;non;The Sadida applies toxins to the target for 2 turns. If the target is an enemy, they lose elemental resistance and take damage at start of turn. If the target is an ally, they gain elemental resistance and are healed at start of turn.
915;SADIDA;Arbre;;1;;;;0;0;oui;915;non;The Sadida transforms into a tree for one turn. The Sadida can no longer move, but can heal and resistances are increased.
916;SADIDA;Lien Poupesque;;;;;;0;0;oui;5463;oui;The Sadida's Dolls gain resistance. However, they pass on some of the damage they suffer to the Sadida.
917;SADIDA;Don sylvestre;;;;;;0;0;oui;5055;oui;When the Sadida removes one of their Trees, the Tree's remaining HP are sent to nearby fighters. However, the Trees have less max HP.
918;SADIDA;Larme du Sadida;eau;3;1;4;monocible;98;123;non;918;non;This spell can deal damage to an enemy or heal an ally without line of sight. It can also be used to make a doll more resistant. If the spell is cast on a seed, the Sadida summons an Inflatable that can increase allies' damage.
919;SADIDA;Vent Empoisonné;air;2;2;2;zone;30;30;oui;919;non;The Sadida summons a powerful poisoned wind that affects all targets in an area around the target cell for 2 turns. Targets hit by the poison have their damage reduced and suffer damage for every MP or AP lost.
920;SADIDA;Sacrifice Poupesque;;2;;;;0;0;oui;920;non;The Sadida sacrifices all their dolls. They are healed and gain AP based on the sacrificed dolls' level of Nettled.
921;SADIDA;Vaporiser;eau;2;1;5;monocible;65;82;non;921;non;This spell makes a summons transparent (no longer blocks line of sight). If the target is one of the Sadida's Dolls, the Doll gains an additional level of Nettled at the end of its turn. If the spell is cast on a seed, the Sadida summons a Greedy with a permanent damage bonus.
922;SADIDA;Drainage;eau;5;1;1;monocible;182;228;oui;922;non;The Sadida drains some Health Points from a target and redistributes them to nearby allies.
925;SADIDA;Ronce;terre;3;1;5;monocible;91;114;oui;925;non;Inflicts Earth damage on an enemy or gives Armor to an ally. The Armor absorbs damage received. If the spell is cast on a seed, the Sadida summons a Sacrificial Doll that becomes more dangerous whenever the Sadida takes damage from an enemy.
927;SADIDA;Herbes Folles;terre;2;1;2;monocible;60;76;oui;927;non;This spell reduces a target's movement. If it's cast on a seed, the Sadida summons a Sacrificial Doll that removes MP from enemies when it explodes.
928;SADIDA;Coup de Froid;air;4;2;3;monocible;111;139;oui;928;non;This spell cools down the target, reducing its resistances as well as dealing damage to it. If the spell is cast on a seed, the Sadida summons a Greedy that can lower its targets' resistances.
929;SADIDA;Engrais;terre;4;1;3;monocible;131;164;oui;929;non;This spell steals 1 MP from an enemy and inflicts Earth damage on them, or applies a large amount of Armor to an ally. The Armor absorbs hits received. If the spell is cast on a seed, the Sadida summons an Inflatable that can increase allies' mobility.
930;SADIDA;Gadoule;eau;3;1;4;monocible;83;104;oui;930;non;This spell either heals an ally or removes an MP from an enemy while inflicting damage on them. If the spell is cast on a seed, the Sadida summons a Block that removes MP around it at end of turn.
931;SADIDA;Rouille;eau;4;2;4;zone;102;127;oui;931;non;The Sadida heals allies and deals damage to enemies in the area of effect.
932;SADIDA;Relent Boisé;air;3;1;4;monocible;91;114;oui;932;non;This spell allows the Sadida to curse an enemy: the enemy will take damage every time the Sadida inflicts poisons. If the spell is cast on a seed, the Sadida summons a Madoll that can poison targets.
933;SADIDA;Exploupée;;;;;monocible;27;0;oui;933;oui;The Sadida's Dolls explode when they die, inflicting damage on enemies and healing allies in a 2-cell circle. However, the Dolls have less max HP.
934;SADIDA;Kohmir;air;3;1;3;monocible;91;114;oui;934;non;K'mir enables the Sadida to exert a pull on a target for one turn. If the spell is cast on a seed, the Sadida summons a Block that can pull targets during its turn.
935;SADIDA;Tremblement de Terre;terre;3;0;63;zone;60;76;oui;935;non;The Sadida deals damage in an area of effect around one of their summons. This spell can be cast anywhere on the battlefield, but it must target a doll or a tree.
937;SADIDA;Ronces Multiples;terre;5;1;1;zone;167;209;oui;937;non;Inflicts Earth damage and removes MP in a large area of effect.
938;SADIDA;Bourrasque;air;2;2;4;zone;51;63;oui;938;non;This spell repels any other fighters around the target. If the target is an ally, they gain a damage bonus for one turn. If the spell is cast on a seed, the Sadida summons a Madoll that will apply its effects in an area of effect.
4959;SADIDA;Prière Sadida;;;;;;0;0;oui;4959;oui;The Sadida's Trees heal fighters who finish their turn on an adjacent cell.
5055;SADIDA;Terrain infecté;;;;;;0;0;oui;7195;oui;The Sadida's Trees apply Toxines to enemies in their area of influence. The Sadida can only summon their Trees adjacent to a fighter.
5057;SADIDA;Eveil Sylvestre;;2;1;1;;0;0;oui;2210;non;The Sadida transmits the very essence of the forest to a team member, awakening their senses to the beauty of nature. This process is long and dangerous, but it can restore life to an ally who's fallen in combat.
5058;SADIDA;Murmures Sauvages;;;;;;0;0;oui;5058;oui;The Sadida can summon 2 Voodolls, but they are stabilized.
5234;SADIDA;Venimeux;;;;;;0;0;oui;5234;oui;The Sadida cancels all MP reductions that they apply, but replaces them with Toxines. Toxines is a poison that inflicts damage at the start of the target's turn and can be maintained every turn.
7053;SADIDA;Terrain d'entente;;;;;;0;0;oui;6997;oui;The Sadida's Trees protect adjacent fighters by giving them a resistance bonus. However, their area of influence is reduced.
7054;SADIDA;Fertilisant;;1;1;1;;0;0;oui;7054;non;The Sadida nettles a Doll to quickly make it more powerful. However, the Doll is stabilized and skips a turn. On an enemy, the Sadida's dolls will deal more damage to that enemy for 1 turn. On an ally, the Sadida's dolls will heal that ally more for 1 turn.
8139;SADIDA;Force de la nature;;2;1;1;;0;0;oui;8139;non;The Sadida can only cast this spell if they have Armor. They gain MP, range, damage inflicted, and healing provided, but can no longer gain Armor. The state is lost if the Sadida loses their starting Armor.
8149;SADIDA;Bénédiction Voodoll;;;;;;0;0;oui;2324;oui;The Voodoll can no longer be linked to an enemy, but it gains mobility and range to support the Sadida's other dolls.
8150;SADIDA;Poussée sylvestre;;;;;;0;0;oui;2118;oui;The Sadida instantly summons Trees with the Seed spell. At end of turn, the Sadida summons seeds adjacent to their Trees. However, the Trees no longer restore the Sadida's WP. The Sadida can remove the seeds from the battlefield by using the Seed spell.
8151;SADIDA;Terrain fertile;;;;;;0;0;oui;5104;oui;Dolls and Seeds gain 1 additional level of Nettled if they are near one of the Sadida's Trees otherwise, they do not gain any Nettled.
8152;SADIDA;Croissance accélérée;;;;;;0;0;oui;917;oui;Dolls gain Nettled more quickly. However, they lose all their levels of Nettled if they are transformed into seeds with the Nettling spell.
8153;SADIDA;Dévouement poupesque;;;;;;0;0;oui;916;oui;The Sadida regains WP by sacrificing their dolls with the Seed spell, but the dolls are no longer transformed into seeds.
8154;SADIDA;Mauvaise graine;;;;;;0;0;oui;588;oui;Seeds disappear if a fighter walks on them. If the fighter is an enemy, the enemy loses MP based on the seed's level of Nettled.
8155;SADIDA;Cycle sylvestre;;;;;;0;0;oui;4300;oui;Trees summoned by the Sadida gain additional Nettled, but die at the end of the Sadida's next turn.
8156;SADIDA;Communication végétale;;;;;;0;0;oui;7053;oui;The Sadida sends their remaining MP to their dolls at the end of the Sadida's turn. However, if the Sadida has no MP left at the end of their turn, their dolls lose all their MP.
8157;SADIDA;Savoir Sadida;;;;;;0;0;oui;1420;oui;The Sadida's Seed spell can only be cast on an adjacent cell, but all of their Dolls have more range on their spells.
8158;SADIDA;Chaîne de la nature;;;;;;0;0;oui;7193;oui;The Sadida gains Force of Will but also loses an MP each time they apply an MP reduction.
4579;SRAM;Arnaque;eau;2;1;2;monocible;60;76;oui;2419;non;Inflicts Water damage and consumes Weak Point to inflict additional damage and heal themself. Depending on the amount of Weak Point consumed, the Sram regains AP, MP and WP, and applies Hemorrhage on the target after inflicting damage. Hemorrhage inflicts additional damage on the target when the Sram inflicts direct damage on it.
4581;SRAM;Attaque mortelle;eau;5;1;2;monocible;176;220;oui;2420;non;Inflicts major damage on the target. The damage is greater if the target has less than half of its HP. This spell generates Weak Point.
4583;SRAM;Attaque létale;eau;4;1;2;monocible;131;164;oui;2417;non;If the spell kills the enemy target, the Sram regains AP and MP. This spell generates Weak Point.
4584;SRAM;Kleptosram;eau;2;1;2;monocible;60;76;oui;2418;non;Inflicts Water damage and generates more Weak Point if the target has its back turned.
4585;SRAM;Attaque perfide;eau;3;1;2;monocible;121;152;oui;2421;non;Inflicts heavy Water damage that penetrates Armor. A portion of damage inflicted is converted into Armor on the target. This spell generates Weak Point.
4586;SRAM;Mise à mort;feu;6;1;1;monocible;211;264;oui;2426;non;Inflicts Fire damage and consumes Weak Point to inflict additional damage. Depending on the amount of Weak Point consumed, the Sram regains AP, MP and WP, and applies Hemorrhage on the target after inflicting damage. Hemorrhage inflicts additional damage on the target when the Sram inflicts direct damage on it.
4587;SRAM;Saignée mortelle;feu;3;1;5;monocible;91;114;oui;2425;non;Inflicts damage on and applies Hemorrhage to the target. Hemorrhage inflicts additional damage on the target when the Sram inflicts direct damage on it. The damage inflicted by the Hemorrhage activated by this spell is converted to health steal on the Sram. At the start of the Sram's next turn, they cast a replica of the spell on the target. This spell generates Weak Point.
4588;SRAM;Premier Sang;feu;2;1;1;monocible;60;76;oui;2423;non;First Blood applies a high amount of Hemorrhage to enemies who don't have any. Hemorrhage inflicts additional damage on the target when the Sram inflicts direct damage on it. This spell generates Weak Point.
4589;SRAM;Châtiment;feu;4;;;monocible;141;176;oui;2424;non;This spell's damage is greater if the Sram consumed Weak Point during their turn. This spell generates Weak Point.
4590;SRAM;Ouvrir les veines;feu;2;1;1;monocible;65;82;oui;2422;non;In addition to inflicting damage, the Sram consumes Hemorrhage on their target to heal themself and gain Weak Point. This spell generates Weak Point.
4592;SRAM;Traumatisme;air;4;1;4;monocible;131;164;oui;2431;non;Inflicts Air damage that is always melee and consumes Weak Point to inflict additional damage. Depending on the amount of Weak Point consumed, the Sram regains AP, MP and WP, and applies Hemorrhage on the target after inflicting damage. Hemorrhage inflicts additional damage on the target when the Sram inflicts direct damage on it.
4593;SRAM;Coup Sournois;air;3;1;1;monocible;98;123;oui;2428;non;Inflicts Air damage on enemies and moves the caster away from the target. Each time the spell is cast, the damage is repeated on the previous targets. This spell generates Weak Point. The Sram gains additional Weak Point for each enemy that suffers damage.
4594;SRAM;Coup pénétrant;air;4;1;1;monocible;131;164;oui;4594;non;Inflicts damage in a 3-cell line. A line of additional damage is applied to Armor. This spell's damage is always considered melee damage, even if the target is more than 2 cells away. This spell generates Weak Point.
4595;SRAM;Fourberie;air;3;1;4;monocible;98;123;oui;4595;non;The Sram uses the Shadows to pass sneakily behind his target. This spell generates Weak Point.
4596;SRAM;Effroi;air;3;1;1;monocible;83;104;oui;2427;non;Turns the target around before inflicting damage on it. The damage is greater if the Sram consumed Weak Point during their turn. This spell generates Weak Point.
4597;SRAM;Sournoiserie;;2;1;6;;0;0;oui;2433;non;The Sram marks the target for 1 turn. If the target triggers one of the Sram's traps, the Sram teleports behind it.
4601;SRAM;Galopade;;1;1;3;;0;0;oui;2434;non;Allows the Sram or one of their allies to gain mobility.
4602;SRAM;Surineur;;2;;;;0;0;oui;2436;non;On the next turn, the Sram gains damage inflicted as a critical hit and from behind, and becomes stabilized for the current turn.
4603;SRAM;Double;;2;1;1;;0;0;oui;2435;non;Allows the Sram to summon a controllable Double of themself with its own set of spells. The Sram can take control of the Double during their own turn. The Double is immune to the Sram's area-of-effect damage.
4604;SRAM;Invisibility;;2;1;4;;0;0;oui;2432;non;Allows the Sram or one of their allies to become invisible. The target gains MP when the spell is cast. If the Sram makes themself invisible, their first spell inflicting damage on the following turn will be more powerful. An invisible target cannot be invisible again for 3 turns.
4606;SRAM;Assaut Brutal;;;;;;0;0;oui;2440;oui;The Sram's costly spells do more damage but no longer generate Weak Point. The Execution and Trauma spells are no longer affected by this passive's effects.
4607;SRAM;Passe-passe;;;;;;0;0;oui;2441;oui;When summoning the Double, the Sram switches places with it, before switching places with it again at the end of their turn.
4608;SRAM;Assassin;;;;;;0;0;oui;2439;oui;The Sram no longer gains Weak Point upon killing an enemy but immediately regains 1 AP, 1 MP, 1 WP, and 20% of max HP instead.
4609;SRAM;Piège de Répulsion II;;;;;;0;0;oui;4609;oui;The repulsion trap works differently. When triggered, the trap becomes single-target and pushes the target in the direction it is facing.
4610;SRAM;Hémophilie;;;;;;0;0;oui;2437;oui;At the end of their turn, the Sram transforms their enemies' Hemorrhage into start-of-turn poison. This poison still inflicts melee damage.
5089;SRAM;Crazy Scheme;;;;;;0;0;oui;2438;non;For mobile and efficient Srams!
5122;SRAM;Embuscade;;;;;monocible;91;0;oui;5122;oui;The Sram's traps no longer give the Sram AP back when triggered but inflict damage on enemies. The Sram regains 1 WP when their traps are triggered.
5123;SRAM;Bloody Blade;;;;;monocible;1;0;oui;5123;non;When attacking, the Sram's blade causes its targets to bleed. Coated in its victims' blood, it allows more health to be restored. Damage depends on the Sram's level.
5124;SRAM;Retenue;;;;;;0;0;oui;5124;oui;The Sram loses their invisibility when inflicting direct damage only when using a spell costing 4 AP or more. This means they can use smaller spells before revealing themself. In exchange, they can no longer turn an ally invisible.
5126;SRAM;Duperie;;;;;;0;0;oui;5126;oui;The Sram switches places with their Double after receiving direct damage.
6850;SRAM;Assassinat;;1;2;2;;0;0;oui;579;non;The Sram reduces the target's resistances in order to kill it. If it is still alive at end of turn, it gains resistances for 1 turn.
6902;STEAMER;Feu ardent;feu;2;3;6;zone;55;69;oui;2833;non;Inflicts damage in an area of effect. This ranged attack is versatile.
6903;STEAMER;Crache flammes;feu;4;1;3;monocible;131;164;oui;2832;non;Inflicts damage and reduces the range over which the target can cast its spells.
6904;STEAMER;Calcination;feu;4;3;6;monocible;164;205;oui;2835;non;Inflicts high damage but cannot be cast on targets that are already in the Foggernaut's field of vision. Targets must be hidden behind an obstacle or another fighter.
6905;STEAMER;Flambage;feu;3;1;5;monocible;91;114;oui;2831;non;Inflicts damage. If the Foggernaut targets their own turret with this spell, it sets the surrounding cells on fire. These cells inflict Fire damage on targets that start or end their turn on them.
6906;STEAMER;Sabordage;feu;5;1;4;monocible;164;205;oui;2834;non;Inflicts Fire damage. The damage is greater if the target is adjacent to one of the Foggernaut's turrets.
6907;STEAMER;Courant;eau;3;1;4;monocible;55;69;oui;923;non;Inflicts damage and pushes the target. If the target hits another fighter or an obstacle, then the target suffers collision damage. If the Foggernaut has two levels of High Pressure, targets are pushed farther.
6908;STEAMER;Évaporation;eau;4;2;3;monocible;111;139;oui;942;non;The Foggernaut jumps on the targeted cell. Water damage is inflicted on the enemies that they fly over on their way there. If the Foggernaut has two levels of High Pressure, they can move farther.
6909;STEAMER;Ecume;eau;3;1;3;zone;98;123;oui;4102;non;Inflicts damage in an area of effect. If the Foggernaut has two levels of High Pressure, they recover the AP spent on the spell.
6910;STEAMER;Flibuste;eau;3;3;4;monocible;98;123;non;4101;non;Inflicts damage without line of sight. If the Foggernaut has two levels of High Pressure, they can reduce the target's Critical Hits and Block.
6911;STEAMER;Dissolution;eau;4;1;3;monocible;141;176;oui;5862;non;Inflicts damage in a straight line and with limited range. If the Foggernaut has two levels of High Pressure, they can apply a powerful poison that inflicts damage at the end of the target's turn for two turns. Each time the poison is triggered, the Foggernaut recovers a level of High Pressure.
6912;STEAMER;À la masse;terre;3;1;1;monocible;98;123;oui;2826;non;Adds Armor to the Foggernaut the amount of Armor will absorb subsequent damage suffered. If the spell is cast on an ally, the ally also gains Armor.
6913;STEAMER;Piétinement;terre;3;1;3;monocible;83;104;oui;2827;non;When cast on an enemy, inflicts damage and removes Movement Points from the target. When cast on an ally, stabilizes them.
6914;STEAMER;Pilonnage;terre;2;1;4;zone;55;69;oui;2830;non;Inflicts damage in a cross-shaped area of effect. The power of the spell's damage increases with each use.
6915;STEAMER;Marteau aimant;terre;4;1;4;monocible;111;139;oui;2828;non;When cast on a fighter, the target is attracted close to the Foggernaut. If the target is an enemy, the Foggernaut inflicts damage on them. If the target is an ally, the Foggernaut protects them by giving them a certain amount of Armor.
6916;STEAMER;Choc;terre;6;1;3;monocible;211;264;oui;2829;non;Inflicts greater damage for each Stasis Point that the Foggernaut has at the time when they cast the spell.
6917;STEAMER;Blindage;;2;1;5;;0;0;oui;2814;non;The Foggernaut applies armor to an ally. The amount of armor given is increased on the Foggernaut's mechanisms (blocks and turret).
6918;STEAMER;Surtension;;3;1;5;monocible;153;191;oui;3571;non;This spell allows the caster to sacrifice a turret to recover HP and WP, or to inflict damage on an enemy. In the latter case, the spell's target takes more damage from the turret for 1 turn.
6919;STEAMER;Machinerie;;2;1;3;;0;0;oui;2815;non;By using this spell, the Foggernaut can stabilize an enemy or improve an ally's mobility if using rails.
6920;STEAMER;Embuscade;;3;1;3;;0;0;oui;3984;non;If the Foggernaut targets an empty cell, they place a glyph to which the Turret will teleport at the start of its next turn. If the Foggernaut targets a fighter, the Turret switches places with the target (7 cells max). In either case, the Turret activates immediately after it moves.
6921;STEAMER;Transition;;1;1;1;;0;0;oui;4297;non;This mobility spell sends the target to the closest free microbot in a four-cell radius. Cast directly on a microbot, it teleports the Foggernaut Turret onto it.
6922;STEAMER;Flux de Stasis;;2;1;3;;0;0;oui;2822;non;This spell strengthens the team's offensive potential, either by increasing an ally's damage or by weakening an enemy's resistances.
6925;STEAMER;Modérateur d'énergie;;;;;;0;0;oui;6931;oui;The Foggernaut gains an MP and Range bonus at start of their turn if they are at full WP.
6926;STEAMER;Routes sinueuses;;;;;;0;0;oui;2817;oui;The Foggernaut can place more microbots each turn. In exchange, the maximum length of rails (between two microbots) decreases.
6927;STEAMER;Versatilité;;;;;;0;0;oui;4689;oui;The Foggernaut gains end-of-turn bonuses based on their positioning.
6928;STEAMER;Blindage renforcé;;;;;;0;0;oui;6691;oui;The turret is more resistant to damage. In exchange, the Foggernaut can only place it at a range of up to 3 cells max, rather than 6.
6929;STEAMER;Stratégie robotique;;;;;;0;0;oui;5462;oui;The Foggernaut steals HP when their Turret inflicts damage, in exchange for part of their indirect damage.
6930;STEAMER;Technologie de transports;;;;;;0;0;oui;6930;oui;Microbot cost decreases. In exchange, the maximum range is reduced to 3.
6931;STEAMER;Assistance tellurique;;;;;;0;0;oui;2816;oui;The Foggernaut summons blocks when casting an Earth spell on an empty cell. These blocks protect nearby allies. Blocks' protection zones cannot overlap.
6932;STEAMER;Substitution mécanique;eau;;;;;0;0;oui;5461;oui;The turret applies additional effects when the Foggernaut casts an Earth or Water spell on it. The first time an effect is triggered during the turn, the Foggernaut recovers AP. In exchange, summoning or upgrading the Turret costs 1 WP.
6933;STEAMER;Patience;;;;;;0;0;oui;6939;oui;The Foggernaut instantly gains 2 non-regenerable Stasis points (SP) on reaching their maximum SP. They can therefore temporarily exceed their maximum SP. In exchange, their max WP decreases at the start of the fight.
6934;STEAMER;Alliage léger;;;;;;0;0;oui;2819;oui;Reduces the Foggernaut's movement ability while increasing their positioning ability with their rails.
6935;STEAMER;Inversion d'énergie;;;;;;0;0;oui;4300;oui;The Foggernaut inverts their Wakfu Point and Stasis Point regeneration. They now naturally recover 1 SP at end of turn, and their Turret regenerates WP for them.
6936;STEAMER;Revêtement à toute épreuve;;;;;;0;0;oui;7344;oui;The Foggernaut gains HP. In exchange, Fogginator inflicts heavy damage on them at end of turn.
6937;STEAMER;Activation;feu;;;;monocible;17;0;oui;5456;oui;The Foggernaut can use the Turret spell on targets. The effect depends on the Turret's active element. If it is Fire, the Turret deals damage to the target. If it is Water, it switches places with the target. If it is Earth, it applies Armor to the target. The effects are boosted if the spell gets a critical hit.
6938;STEAMER;Exécution immédiate;;;;;;0;0;oui;6925;oui;The Foggernaut's Turret is no longer automatically triggered at end of turn. Instead, the Foggernaut can trigger it manually.
6939;STEAMER;Protection stasifiée;;;;;;0;0;oui;2820;oui;Leftover SP (after the first one) generated by the Turret are converted into Armor.
6940;STEAMER;Roues chaudes;;;;;monocible;121;0;oui;6933;oui;The Foggernaut's rails inflict damage on enemies who start or end their turn on them, but Microbots cost 1 SP.
6941;STEAMER;Conquête sereine;;;;;;0;0;oui;5245;oui;The Foggernaut gains an increased Block chance. In exchange, they lose max SP at the start of the fight.
6942;STEAMER;Tacticien;feu;;;;;0;0;oui;5351;oui;The turret gains additional effects at the expense of its damage.
6943;STEAMER;Mécanique avancée;;;;;;0;0;oui;7181;oui;The Foggernaut can summon two turrets in exchange for some of their direct damage inflicted.
7810;STEAMER;Déploiement tactique;;;;;;0;0;non;7107;oui;The Foggernaut can place their Turret without line of sight, but only in a straight line.
749;XELOR;Martel'heure;eau;3;1;4;monocible;83;104;oui;749;non;Inflicts damage and reduces the target's AP.
750;XELOR;Perturbation;feu;3;2;3;monocible;83;104;oui;750;non;Inflicts area-of-effect damage over 5 cells in front of the Xelor.
751;XELOR;Suspension;feu;4;3;4;monocible;131;164;oui;7156;non;This spell stabilizes the Xelor until the end of their turn while inflicting Fire damage. When cast on the dial, the current hour freezes and will not advance until the end of the turn.
